beginYear,beginMonth,beginDay,beginHour,beginMinute,eventId,eventType,latitude,longitude,stationId
2010,6,13,3,30,235011,Hail,36.2,-101.19,KAMA
2010,6,13,3,38,230581,Hail,39.63,-84.07,KILN
2010,6,13,3,40,230337,Thunderstorm Wind,39.05,-83.92,KILN
2010,6,13,3,44,230583,Thunderstorm Wind,38.88,-83.6,KILN
2010,6,13,3,45,224644,Hail,34.42,-103.19,KFDX
2010,6,13,3,48,230563,Thunderstorm Wind,39.0211,-84.45,KILN
2010,6,13,3,50,224645,Hail,34.41,-103.2,KFDX
2010,6,13,3,50,237021,Flash Flood,41.88,-75.35,KBGM
2010,6,13,3,55,224646,Hail,34.41,-103.2,KFDX
2010,6,13,3,55,235012,Hail,36.06,-101.49,KAMA
2010,6,13,3,59,224647,Hail,34.41,-103.2,KFDX
2010,6,13,3,59,224634,Flash Flood,34.4108,-103.207,KFDX
2010,6,13,4,0,235013,Hail,36.2,-101.19,KAMA
2010,6,13,4,0,231328,Flood,41.3862,-96.3146,KOAX
2010,6,13,4,0,240531,Flood,42.8951,-98.695,KFSD
2010,6,13,4,0,246988,Flood,41.4068,-92.4116,KDMX
2010,6,13,4,3,230788,Flood,41.4888,-92.8635,KDMX
2010,6,13,4,10,230339,Thunderstorm Wind,39.2891,-82.9271,KILN
2010,6,13,4,30,243659,Hail,34.7297,-103.0227,KFDX
2010,6,13,4,30,236680,Flash Flood,37.48,-81.9365,KRLX
2010,6,13,4,30,240434,Flash Flood,37.3488,-81.2551,KFCX
2010,6,13,4,45,230652,Thunderstorm Wind,39.86,-82.11,KILN
2010,6,13,4,46,241490,Lightning,36.08,-79.83,KFCX
2010,6,13,5,45,235036,Thunderstorm Wind,36.62,-100.82,KDDC
2010,6,13,6,1,235026,Thunderstorm Wind,36.41,-100.75,KAMA
2010,6,13,7,54,235027,Flash Flood,36.2282,-101.2212,KAMA
2010,6,13,8,18,247202,Flood,38.16,-99.66,KDDC
2010,6,13,8,33,244167,Flash Flood,38.5699,-96.7209,KTWX
2010,6,13,8,56,244168,Flash Flood,38.6976,-96.2014,KTWX
2010,6,13,9,35,256860,Heavy Rain,40.4804,-106.9753,KGJX
2010,6,13,9,44,235028,Flood,36.2507,-101.4244,KAMA
2010,6,13,10,27,239121,Flash Flood,37.3127,-81.3356,KFCX
2010,6,13,10,30,236279,Flood,41.171,-95.8859,KOAX
2010,6,13,10,45,247203,Hail,37.78,-100.34,KDDC
2010,6,13,11,0,240436,Flash Flood,37.3275,-81.3069,KFCX
2010,6,13,11,0,247201,Flood,37.58,-99.47,KDDC
2010,6,13,11,5,244184,Flash Flood,38.5418,-96.3515,KTWX
2010,6,13,11,30,247200,Flood,38.19,-99.53,KDDC
2010,6,13,12,0,246864,Flood,43.0643,-96.5036,KFSD
2010,6,13,12,0,246718,Flood,44.1728,-96.7511,KFSD
2010,6,13,12,0,246870,Flood,43.67,-96.86,KFSD
2010,6,13,12,0,246859,Flood,43.53,-96.7899,KFSD
2010,6,13,12,0,246879,Flood,43.5007,-96.6123,KFSD
2010,6,13,12,0,246713,Flood,44.5102,-96.9266,KFSD
2010,6,13,12,0,246874,Flood,42.9168,-96.55,KFSD
2010,6,13,12,0,246872,Flood,43.236,-96.4193,KFSD
2010,6,13,12,20,243643,Flood,38.25,-97.35,KICT
2010,6,13,12,24,230794,Flood,41.84,-94.2694,KDMX
2010,6,13,13,30,229323,Funnel Cloud,27.521,-80.3983,KMLB
2010,6,13,13,55,224831,Funnel Cloud,28.4346,-80.6087,KMLB
2010,6,13,15,30,243629,Flash Flood,38.1641,-97.1058,KICT
2010,6,13,15,41,230791,Flood,41.591,-93.5821,KDMX
2010,6,13,16,0,231294,Flood,41.452,-97.7042,KOAX
2010,6,13,16,59,246601,Flash Flood,38.0873,-97.3639,KICT
2010,6,13,17,0,247008,Flood,40.61,-91.81,KDVN
2010,6,13,17,0,247015,Flood,40.61,-91.81,KDVN
2010,6,13,17,0,256858,Hail,39.102,-108.7343,KGJX
2010,6,13,17,25,243255,Thunderstorm Wind,39.8,-91.53,KLSX
2010,6,13,17,30,231102,Flood,42.13,-98.03,KOAX
2010,6,13,17,40,238930,Thunderstorm Wind,41.4,-89.91,KDVN
2010,6,13,18,0,240441,Thunderstorm Wind,36.41,-80.21,KFCX
2010,6,13,18,12,240439,Thunderstorm Wind,36.57,-79.98,KFCX
2010,6,13,18,20,240440,Thunderstorm Wind,36.72,-79.91,KFCX
2010,6,13,18,20,238931,Flash Flood,40.5609,-91.8539,KDVN
2010,6,13,18,50,247212,Flood,37.6301,-98.7891,KDDC
2010,6,13,18,55,240442,Thunderstorm Wind,36.13,-80.66,KFCX
2010,6,13,19,0,237026,Flash Flood,41.4,-75.67,KBGM
2010,6,13,19,13,230795,Flood,41.8498,-93.9994,KDMX
2010,6,13,19,29,245008,Thunderstorm Wind,39.42,-92.44,KEAX
2010,6,13,19,58,241494,Thunderstorm Wind,36.46,-78.88,KRAX
2010,6,13,20,0,230790,Flood,42.3199,-93.9336,KDMX
2010,6,13,20,1,241495,Thunderstorm Wind,36.35,-78.94,KRAX
2010,6,13,20,8,227425,Hail,31.29,-82.25,KJAX
2010,6,13,20,14,242981,Hail,39.11,-98.24,KUEX
2010,6,13,20,25,227427,Thunderstorm Wind,31.27,-82.25,KJAX
2010,6,13,20,25,227426,Thunderstorm Wind,30.83,-83.05,KVAX
2010,6,13,20,25,243427,Thunderstorm Wind,35.54,-80.58,KGSP
2010,6,13,20,30,247213,Hail,38.97,-99.74,KDDC
2010,6,13,20,40,247214,Hail,39.06,-99.61,KDDC
2010,6,13,20,45,243430,Thunderstorm Wind,35.25,-81.24,KGSP
2010,6,13,20,46,247216,Hail,39.11,-99.56,KDDC
2010,6,13,20,46,247223,Thunderstorm Wind,39.12,-99.54,KDDC
2010,6,13,20,46,243431,Thunderstorm Wind,35.48,-81.25,KGSP
2010,6,13,20,52,242275,Tornado,36.53,-100.55,KDDC
2010,6,13,20,55,238891,Hail,39.14,-99.43,KUEX
2010,6,13,21,0,238895,Thunderstorm Wind,39.1788,-99.366,KUEX
2010,6,13,21,0,238892,Hail,39.1788,-99.366,KUEX
2010,6,13,21,5,243257,Thunderstorm Wind,39.6944,-91.0398,KLSX
2010,6,13,21,5,237522,Thunderstorm Wind,39.98,-88.25,KILX
2010,6,13,21,10,237523,Thunderstorm Wind,40.12,-87.95,KILX
2010,6,13,21,10,237525,Thunderstorm Wind,39.58,-89.42,KILX
2010,6,13,21,11,238894,Hail,39.23,-99.3,KUEX
2010,6,13,21,15,238115,Hail,36.3,-100.75,KAMA
2010,6,13,21,16,237512,Hail,39.58,-89.42,KILX
2010,6,13,21,16,244793,Lightning,39.8681,-89.0398,KILX
2010,6,13,21,17,242276,Tornado,36.62,-100.3216,KDDC
2010,6,13,21,17,238116,Hail,36.27,-100.58,KAMA
2010,6,13,21,18,242270,Hail,36.71,-100.52,KDDC
2010,6,13,21,20,247872,Lightning,35.095,-80.965,KGSP
2010,6,13,21,20,237513,Hail,39.98,-87.89,KILX
2010,6,13,21,22,242277,Tornado,36.62,-100.3003,KDDC
2010,6,13,21,30,242271,Hail,36.69,-100.23,KDDC
2010,6,13,21,30,242272,Thunderstorm Wind,36.6,-100.26,KDDC
2010,6,13,21,30,243435,Thunderstorm Wind,35.177,-80.853,KGSP
2010,6,13,21,30,243434,Thunderstorm Wind,35.272,-80.846,KGSP
2010,6,13,21,35,242273,Thunderstorm Wind,36.6,-100.26,KDDC
2010,6,13,21,35,227428,Thunderstorm Wind,31.45,-83.09,KVAX
2010,6,13,21,38,238117,Hail,36.06,-100.97,KAMA
2010,6,13,21,39,237514,Hail,39.55,-89.3,KILX
2010,6,13,21,40,243436,Thunderstorm Wind,35.06,-80.914,KGSP
2010,6,13,21,40,241496,Thunderstorm Wind,35.79,-78.49,KRAX
2010,6,13,21,41,242278,Tornado,36.6588,-100.2367,KDDC
2010,6,13,21,42,242274,Thunderstorm Wind,36.62,-100.23,KDDC
2010,6,13,21,42,243442,Thunderstorm Wind,35.35,-81.44,KGSP
2010,6,13,21,42,238118,Hail,36.13,-100.97,KAMA
2010,6,13,21,45,247878,Lightning,35.198,-80.747,KGSP
2010,6,13,21,45,241497,Thunderstorm Wind,35.84,-78.32,KRAX
2010,6,13,21,49,234891,Hail,34.02,-100.3873,KFDR
2010,6,13,21,52,243261,Thunderstorm Wind,38.7843,-91.5626,KLSX
2010,6,13,21,57,238120,Hail,36.13,-100.8,KAMA
2010,6,13,21,58,238121,Hail,36.45,-100.4,KDDC
2010,6,13,22,0,243444,Thunderstorm Wind,35.245,-81.307,KGSP
2010,6,13,22,5,243437,Thunderstorm Wind,34.96,-81.27,KGSP
2010,6,13,22,10,243446,Thunderstorm Wind,34.99,-80.54,KCAE
2010,6,13,22,10,238123,Hail,36.21,-100.65,KAMA
2010,6,13,22,15,241498,Thunderstorm Wind,35.72,-77.91,KRAX
2010,6,13,22,20,243438,Thunderstorm Wind,35.15,-81.24,KGSP
2010,6,13,22,20,241499,Thunderstorm Wind,35.09,-78.76,KRAX
2010,6,13,22,23,237515,Hail,39.43,-88.3,KILX
2010,6,13,22,24,238865,Tornado,36.18,-100.53,KAMA
2010,6,13,22,40,247225,Thunderstorm Wind,37.0,-99.63,KDDC
2010,6,13,22,40,241706,Thunderstorm Wind,40.24,-86.87,KIND
2010,6,13,22,40,247217,Hail,37.07,-99.65,KDDC
2010,6,13,22,42,241500,Thunderstorm Wind,34.89,-80.16,KCAE
2010,6,13,22,44,237524,Thunderstorm Wind,39.58,-89.42,KILX
2010,6,13,22,45,241708,Thunderstorm Wind,40.04,-86.9,KIND
2010,6,13,22,45,246407,Flash Flood,39.7081,-87.9359,KILX
2010,6,13,22,45,241607,Thunderstorm Wind,36.83,-99.5577,KDDC
2010,6,13,22,47,247218,Hail,37.14,-99.62,KDDC
2010,6,13,22,47,242366,Thunderstorm Wind,34.99,-78.5,KRAX
2010,6,13,22,48,246257,Marine Thunderstorm Wind,36.97,-76.11,KAKQ
2010,6,13,22,50,243439,Thunderstorm Wind,34.68,-81.71,KGSP
2010,6,13,22,55,238124,Hail,36.39,-100.39,KDDC
2010,6,13,22,57,238125,Hail,36.4,-100.33,KDDC
2010,6,13,23,0,242244,Flood,44.0851,-84.0331,KAPX
2010,6,13,23,0,242368,Thunderstorm Wind,34.94,-78.32,KRAX
2010,6,13,23,0,238126,Hail,36.39,-100.26,KDDC
2010,6,13,23,5,241709,Thunderstorm Wind,40.19,-86.51,KIND
2010,6,13,23,7,247227,Thunderstorm Wind,37.2,-99.48,KDDC
2010,6,13,23,7,238127,Hail,36.45,-100.27,KDDC
2010,6,13,23,7,238128,Hail,36.45,-100.29,KDDC
2010,6,13,23,8,238129,Hail,36.43,-100.28,KDDC
2010,6,13,23,10,242367,Thunderstorm Wind,34.94,-78.3,KRAX
2010,6,13,23,15,247224,Thunderstorm Wind,37.27,-99.33,KDDC
2010,6,13,23,20,243440,Thunderstorm Wind,34.65,-81.18,KCAE
2010,6,13,23,20,241501,Thunderstorm Wind,35.0081,-78.3305,KRAX
2010,6,13,23,21,229633,Thunderstorm Wind,34.72,-77.35,KMHX
2010,6,13,23,21,241710,Thunderstorm Wind,39.7632,-86.5227,KIND
2010,6,13,23,22,241451,Hail,30.88,-102.89,KMAF
2010,6,13,23,23,238131,Hail,36.16,-100.8,KAMA
2010,6,13,23,23,242986,Hail,37.2,-97.82,KVNX
2010,6,13,23,25,243264,Thunderstorm Wind,38.8371,-90.7317,KLSX
2010,6,13,23,25,238132,Hail,36.0,-100.95,KAMA
2010,6,13,23,29,237516,Hail,39.38,-89.08,KILX
2010,6,13,23,30,241452,Hail,30.88,-102.9,KMAF
2010,6,13,23,30,225060,Lightning,35.75,-78.07,KRAX
2010,6,13,23,30,238133,Hail,36.1,-100.72,KAMA
2010,6,13,23,32,230380,Hail,35.11,-77.81,KRAX
2010,6,13,23,32,241712,Thunderstorm Wind,40.13,-86.22,KIND
2010,6,13,23,33,238902,Tornado,40.0457,-99.7657,KUEX
2010,6,13,23,35,247219,Hail,37.4,-99.2,KDDC
2010,6,13,23,35,241716,Thunderstorm Wind,40.1339,-86.2197,KIND
2010,6,13,23,35,241608,Hail,36.5002,-99.9473,KDDC
2010,6,13,23,36,242988,Hail,37.27,-97.76,KICT
2010,6,13,23,38,247220,Hail,37.49,-99.07,KDDC
2010,6,13,23,38,229634,Thunderstorm Wind,34.87,-78.03,KRAX
2010,6,13,23,39,241713,Thunderstorm Wind,39.9945,-86.1438,KIND
2010,6,13,23,40,247221,Hail,37.5,-99.03,KDDC
2010,6,13,23,40,241726,Heavy Rain,40.0842,-86.2511,KIND
2010,6,13,23,45,241610,Thunderstorm Wind,36.71,-99.7736,KDDC
2010,6,13,23,48,243441,Thunderstorm Wind,34.5,-81.75,KGSP
2010,6,13,23,48,241717,Thunderstorm Wind,39.9786,-86.0284,KIND
2010,6,14,0,2,241721,Thunderstorm Wind,39.9277,-85.919,KIND
2010,6,14,0,5,247228,Thunderstorm Wind,37.5,-98.68,KVNX
2010,6,14,0,5,238134,Hail,36.21,-100.65,KAMA
2010,6,14,0,6,238864,Flash Flood,36.0,-100.95,KAMA
2010,6,14,0,20,241722,Thunderstorm Wind,39.9582,-85.8034,KIND
2010,6,14,0,26,256863,Heavy Rain,38.6223,-109.5694,KGJX
2010,6,14,0,29,241725,Thunderstorm Wind,38.96,-86.53,KIND
2010,6,14,0,30,237517,Hail,39.1362,-88.6279,KILX
2010,6,14,0,30,237518,Hail,39.12,-88.53,KILX
2010,6,14,0,32,241450,Flash Flood,30.88,-102.87,KMAF
2010,6,14,0,45,237526,Thunderstorm Wind,39.07,-88.37,KILX
2010,6,14,0,57,241453,Hail,30.84,-102.83,KMAF
2010,6,14,1,0,246413,Flash Flood,39.1872,-88.6783,KILX
2010,6,14,1,1,237631,Flash Flood,41.7655,-98.6524,KLNX
2010,6,14,1,5,243015,Flood,37.65,-97.93,KICT
2010,6,14,1,5,241609,Thunderstorm Wind,36.9754,-98.1227,KVNX
2010,6,14,1,7,234895,Hail,33.98,-101.33,KLBB
2010,6,14,1,10,234894,Hail,33.98,-101.33,KLBB
2010,6,14,1,10,239064,Flash Flood,40.3505,-99.1793,KUEX
2010,6,14,1,10,239063,Flash Flood,40.394,-99.1794,KUEX
2010,6,14,1,15,239065,Flash Flood,40.655,-98.8196,KUEX
2010,6,14,1,18,243021,Thunderstorm Wind,38.0678,-97.9199,KICT
2010,6,14,1,18,243067,Thunderstorm Wind,38.1066,-98.0267,KICT
2010,6,14,1,28,243024,Flood,37.1584,-98.0111,KVNX
2010,6,14,1,35,234896,Thunderstorm Wind,33.98,-101.1729,KLBB
2010,6,14,1,39,243025,Thunderstorm Wind,37.27,-97.67,KICT
2010,6,14,1,43,243041,Thunderstorm Wind,37.6596,-97.3784,KICT
2010,6,14,1,43,243039,Thunderstorm Wind,37.87,-97.32,KICT
2010,6,14,1,48,243118,Thunderstorm Wind,38.52,-97.77,KICT
2010,6,14,1,50,238328,Thunderstorm Wind,33.45,-80.16,KCAE
2010,6,14,1,50,241737,Thunderstorm Wind,38.9557,-85.8901,KIND
2010,6,14,1,50,239062,Flash Flood,40.7686,-98.7218,KUEX
2010,6,14,1,50,239061,Flash Flood,40.7686,-98.7218,KUEX
2010,6,14,1,55,244302,Thunderstorm Wind,38.4709,-86.277,KLVX
2010,6,14,1,55,243029,Thunderstorm Wind,37.1612,-97.6238,KICT
2010,6,14,1,58,243124,Thunderstorm Wind,38.53,-97.73,KICT
2010,6,14,2,5,243539,Thunderstorm Wind,38.5776,-97.684,KICT
2010,6,14,2,7,243550,Thunderstorm Wind,38.5776,-97.684,KICT
2010,6,14,2,18,243556,Heavy Rain,37.27,-97.76,KICT
2010,6,14,2,18,243552,Thunderstorm Wind,38.58,-97.68,KICT
2010,6,14,2,26,243595,Flood,37.6757,-97.3495,KICT
2010,6,14,2,27,243046,Thunderstorm Wind,37.7524,-97.2446,KICT
2010,6,14,2,30,239069,Flash Flood,41.74,-98.5963,KUEX
2010,6,14,2,34,243048,Thunderstorm Wind,38.05,-97.13,KICT
2010,6,14,2,35,243553,Flash Flood,37.019,-97.5854,KVNX
2010,6,14,2,35,244272,Thunderstorm Wind,38.82,-97.21,KTWX
2010,6,14,2,38,243597,Flash Flood,37.7232,-97.4377,KICT
2010,6,14,2,45,239060,Flash Flood,41.0461,-99.8438,KLNX
2010,6,14,2,55,243564,Flash Flood,37.1723,-97.4046,KICT
2010,6,14,3,9,244277,Thunderstorm Wind,39.0268,-96.9434,KTWX
2010,6,14,3,30,244189,Flash Flood,39.0321,-96.8179,KTWX
2010,6,14,3,30,243053,Thunderstorm Wind,37.07,-97.04,KICT
2010,6,14,3,30,243607,Lightning,38.6788,-97.6023,KICT
2010,6,14,3,31,243108,Flood,37.07,-97.04,KICT
2010,6,14,3,51,244283,Thunderstorm Wind,39.02,-96.29,KTWX
2010,6,14,3,52,244279,Thunderstorm Wind,39.21,-96.37,KTWX
2010,6,14,3,55,244286,Thunderstorm Wind,38.4,-96.18,KTWX
2010,6,14,4,10,244196,Flash Flood,39.2312,-96.517,KTWX
2010,6,14,4,10,234898,Thunderstorm Wind,34.43,-100.3,KFDR
2010,6,14,4,11,244197,Flash Flood,38.6185,-96.7085,KTWX
2010,6,14,4,15,244240,Flash Flood,39.2413,-96.4215,KTWX
2010,6,14,4,19,244291,Thunderstorm Wind,38.6225,-95.8413,KTWX
2010,6,14,4,25,244269,Thunderstorm Wind,39.0158,-95.7429,KTWX
2010,6,14,4,41,244538,Flood,38.0211,-98.0379,KICT
2010,6,14,4,48,244271,Thunderstorm Wind,39.0742,-95.4073,KTWX
2010,6,14,5,0,246978,Flood,41.5108,-91.9465,KDVN
2010,6,14,5,18,244296,Thunderstorm Wind,38.28,-95.24,KEAX
2010,6,14,5,19,244247,Flash Flood,38.9848,-95.211,KEAX
2010,6,14,5,25,244148,Thunderstorm Wind,34.4046,-100.917,KAMA
2010,6,14,5,35,243057,Thunderstorm Wind,37.27,-95.55,KINX
2010,6,14,5,37,245015,Thunderstorm Wind,38.91,-94.68,KEAX
2010,6,14,5,50,244363,Flood,38.93,-94.46,KEAX
2010,6,14,5,52,245013,Flood,39.0,-94.96,KEAX
2010,6,14,6,10,245011,Flash Flood,38.89,-94.7,KEAX
2010,6,14,6,48,244365,Flood,39.71,-92.51,KEAX
2010,6,14,7,15,244358,Flash Flood,38.93,-94.28,KEAX
2010,6,14,7,38,244254,Flood,38.4316,-96.0974,KTWX
2010,6,14,8,29,244361,Flash Flood,38.89,-94.6,KEAX
2010,6,14,10,13,230781,Flood,40.8341,-93.953,KDMX
2010,6,14,10,15,238935,Flash Flood,40.36,-92.05,KDVN
2010,6,14,10,20,238941,Flash Flood,40.28,-91.6,KDVN
2010,6,14,12,0,247016,Flood,43.8267,-99.3147,KABR
2010,6,14,12,0,243557,Heavy Rain,37.27,-97.76,KICT
2010,6,14,12,0,247550,Flash Flood,35.6004,-97.5002,KTLX
2010,6,14,12,12,238943,Flash Flood,40.34,-90.91,KILX
2010,6,14,12,34,246959,Flood,39.501,-86.505,KIND
2010,6,14,12,40,230785,Flood,40.8436,-93.1129,KDMX
2010,6,14,12,40,246964,Flood,39.5439,-86.7341,KIND
2010,6,14,12,40,246967,Flood,39.5788,-86.8627,KIND
2010,6,14,12,54,230786,Flood,41.2112,-92.9318,KDMX
2010,6,14,13,15,247560,Flash Flood,35.4608,-97.652,KTLX
2010,6,14,13,30,238066,Flash Flood,36.5121,-96.5145,KINX
2010,6,14,13,30,247564,Flash Flood,35.4204,-97.6709,KTLX
2010,6,14,14,0,233969,Flood,40.87,-95.57,KOAX
2010,6,14,14,20,228653,Thunderstorm Wind,37.82,-84.07,KJKL
2010,6,14,14,30,247562,Flash Flood,35.7232,-96.8527,KTLX
2010,6,14,15,0,247422,Flood,39.9584,-91.4887,KLSX
2010,6,14,15,0,247419,Flood,40.1056,-91.4172,KLSX
2010,6,14,15,0,247421,Flood,40.2902,-91.582,KDVN
2010,6,14,15,30,238068,Flash Flood,36.5674,-96.1668,KINX
2010,6,14,15,55,230787,Flood,41.4853,-93.3827,KDMX
2010,6,14,16,5,228654,Thunderstorm Wind,37.45,-83.32,KJKL
2010,6,14,16,10,228655,Thunderstorm Wind,37.35,-83.48,KJKL
2010,6,14,16,13,228656,Thunderstorm Wind,37.37,-83.02,KJKL
2010,6,14,17,0,247019,Flood,40.46,-91.11,KDVN
2010,6,14,17,0,238170,Flash Flood,35.9929,-96.2164,KINX
2010,6,14,17,0,247018,Flood,40.46,-91.11,KDVN
2010,6,14,17,0,238162,Flash Flood,36.3001,-95.9996,KINX
2010,6,14,17,0,245019,Flood,38.8,-94.27,KEAX
2010,6,14,17,5,228658,Thunderstorm Wind,37.52,-82.15,KRLX
2010,6,14,17,15,230295,Thunderstorm Wind,37.13,-82.62,KJKL
2010,6,14,17,20,238158,Flash Flood,36.2114,-96.0261,KINX
2010,6,14,17,30,231119,Flood,42.08,-97.8319,KOAX
2010,6,14,17,30,237123,Thunderstorm Wind,37.2799,-82.0902,KJKL
2010,6,14,17,30,237121,Thunderstorm Wind,37.17,-82.37,KJKL
2010,6,14,17,43,237126,Thunderstorm Wind,37.3,-81.68,KRLX
2010,6,14,18,0,246999,Flood,40.81,-91.43,KDVN
2010,6,14,18,0,246996,Flood,40.81,-91.43,KDVN
2010,6,14,18,0,230296,Thunderstorm Wind,36.9,-82.08,KJKL
2010,6,14,18,0,247413,Flood,39.3899,-91.0437,KLSX
2010,6,14,18,0,247414,Flood,38.9424,-90.4518,KLSX
2010,6,14,18,0,247412,Flood,39.7203,-91.3898,KLSX
2010,6,14,18,0,247427,Flood,38.8109,-90.1291,KLSX
2010,6,14,18,0,247425,Flood,39.2452,-90.824,KLSX
2010,6,14,18,0,247426,Flood,38.904,-90.6867,KLSX
2010,6,14,18,0,247424,Flood,39.7011,-91.3788,KLSX
2010,6,14,18,0,247423,Flood,39.5996,-91.2552,KLSX
2010,6,14,18,10,230299,Thunderstorm Wind,36.7465,-82.2718,KMRX
2010,6,14,18,10,240896,Thunderstorm Wind,37.12,-81.52,KFCX
2010,6,14,18,15,246910,Heavy Rain,39.86,-86.25,KIND
2010,6,14,18,22,240925,Thunderstorm Wind,37.26,-81.21,KFCX
2010,6,14,18,30,238160,Flash Flood,36.0583,-95.8725,KINX
2010,6,14,18,31,230242,Thunderstorm Wind,35.17,-84.88,KHTX
2010,6,14,18,40,240897,Thunderstorm Wind,36.87,-81.42,KFCX
2010,6,14,18,49,240898,Thunderstorm Wind,36.83,-81.5,KFCX
2010,6,14,18,52,242496,Hail,33.05,-102.2746,KLBB
2010,6,14,18,59,230244,Thunderstorm Wind,36.48,-81.8,KMRX
2010,6,14,19,0,244773,Lightning,25.839,-80.3807,KAMX
2010,6,14,19,4,240899,Thunderstorm Wind,36.95,-81.08,KFCX
2010,6,14,19,5,246817,Thunderstorm Wind,39.78,-86.15,KIND
2010,6,14,19,9,240903,Thunderstorm Wind,36.33,-81.74,KMRX
2010,6,14,19,10,246840,Thunderstorm Wind,39.5762,-85.8053,KIND
2010,6,14,19,10,246841,Thunderstorm Wind,39.5776,-85.8053,KIND
2010,6,14,19,20,243549,Hail,33.18,-101.78,KLBB
2010,6,14,19,20,242506,Thunderstorm Wind,33.1606,-101.8048,KLBB
2010,6,14,19,20,243548,Heavy Rain,33.18,-101.78,KLBB
2010,6,14,19,24,240904,Thunderstorm Wind,36.31,-81.6,KFCX
2010,6,14,19,25,240900,Thunderstorm Wind,36.67,-80.92,KFCX
2010,6,14,19,25,241470,Hail,32.62,-103.13,KMAF
2010,6,14,19,30,230247,Thunderstorm Wind,36.5535,-82.8091,KMRX
2010,6,14,19,30,240905,Thunderstorm Wind,36.5,-81.13,KFCX
2010,6,14,19,35,240902,Thunderstorm Wind,36.71,-80.72,KFCX
2010,6,14,19,40,228659,Thunderstorm Wind,37.25,-83.73,KJKL
2010,6,14,19,40,243521,Tornado,33.2901,-101.7327,KLBB
2010,6,14,19,47,240906,Thunderstorm Wind,36.14,-81.34,KFCX
2010,6,14,19,52,243531,Hail,33.6,-102.02,KLBB
2010,6,14,19,52,240907,Thunderstorm Wind,36.35,-81.03,KFCX
2010,6,14,19,56,240908,Thunderstorm Wind,36.5,-80.61,KFCX
2010,6,14,20,0,243599,Lightning,33.18,-101.78,KLBB
2010,6,14,20,0,240909,Thunderstorm Wind,36.39,-80.72,KFCX
2010,6,14,20,4,240910,Thunderstorm Wind,36.14,-81.16,KFCX
2010,6,14,20,5,236244,Hail,40.52,-87.38,KIND
2010,6,14,20,5,240911,Thunderstorm Wind,36.24,-80.89,KFCX
2010,6,14,20,8,236239,Thunderstorm Wind,40.5272,-87.38,KIND
2010,6,14,20,15,243541,Hail,33.62,-100.5038,KLBB
2010,6,14,20,16,243533,Hail,33.18,-101.78,KLBB
2010,6,14,20,20,240912,Thunderstorm Wind,36.28,-80.36,KFCX
2010,6,14,20,21,240913,Thunderstorm Wind,36.22,-80.54,KFCX
2010,6,14,20,22,240914,Thunderstorm Wind,36.19,-80.69,KFCX
2010,6,14,20,23,227465,Hail,28.99,-82.19,KTBW
2010,6,14,20,25,240916,Thunderstorm Wind,36.24,-80.63,KFCX
2010,6,14,20,25,240915,Thunderstorm Wind,36.21,-80.5,KFCX
2010,6,14,20,26,240917,Thunderstorm Wind,36.18,-80.75,KFCX
2010,6,14,20,27,240918,Thunderstorm Wind,36.16,-80.75,KFCX
2010,6,14,20,27,240920,Thunderstorm Wind,36.25,-80.64,KFCX
2010,6,14,20,27,240919,Thunderstorm Wind,36.19,-80.73,KFCX
2010,6,14,20,30,243535,Hail,33.8577,-101.9305,KLBB
2010,6,14,20,30,240921,Thunderstorm Wind,36.23,-80.71,KFCX
2010,6,14,20,34,243336,Thunderstorm Wind,39.1519,-89.1062,KILX
2010,6,14,20,40,243342,Flash Flood,39.1849,-89.5297,KILX
2010,6,14,20,40,243338,Thunderstorm Wind,39.0064,-89.152,KILX
2010,6,14,20,40,240922,Thunderstorm Wind,36.07,-80.58,KFCX
2010,6,14,20,40,240923,Thunderstorm Wind,36.15,-80.45,KFCX
2010,6,14,20,44,241670,Thunderstorm Wind,36.09,-80.4,KFCX
2010,6,14,20,45,240924,Thunderstorm Wind,36.29,-80.14,KFCX
2010,6,14,20,48,243620,Hail,33.2414,-102.9034,KLBB
2010,6,14,20,50,230256,Thunderstorm Wind,36.38,-84.13,KMRX
2010,6,14,20,53,243842,Thunderstorm Wind,35.93,-80.41,KFCX
2010,6,14,20,53,243534,Hail,33.18,-101.78,KLBB
2010,6,14,20,55,241672,Thunderstorm Wind,35.98,-80.27,KFCX
2010,6,14,20,55,241671,Thunderstorm Wind,35.95,-80.31,KFCX
2010,6,14,20,55,243992,Thunderstorm Wind,35.008,-82.652,KGSP
2010,6,14,20,55,243536,Hail,33.6602,-102.4099,KLBB
2010,6,14,20,58,246812,Hail,40.41,-86.93,KIND
2010,6,14,21,0,243350,Flash Flood,38.9397,-89.4582,KLSX
2010,6,14,21,0,241673,Thunderstorm Wind,36.12,-80.23,KFCX
2010,6,14,21,1,243537,Hail,33.18,-101.78,KLBB
2010,6,14,21,2,243339,Thunderstorm Wind,39.0243,-88.8527,KILX
2010,6,14,21,5,246843,Thunderstorm Wind,40.58,-86.67,KIND
2010,6,14,21,6,246842,Thunderstorm Wind,40.4029,-87.0007,KIND
2010,6,14,21,16,241674,Thunderstorm Wind,35.81,-80.26,KFCX
2010,6,14,21,20,241676,Thunderstorm Wind,36.07,-79.88,KFCX
2010,6,14,21,20,241675,Thunderstorm Wind,35.85,-80.08,KFCX
2010,6,14,21,20,243852,Thunderstorm Wind,35.67,-80.563,KFCX
